,model,forecast_date,delta,target_end_date,quantile,value,cases,deltaW,proper,score,sumpdf,prange,p,CIHI,CILO,PE,scorecontr
430,Columbia_UNC:SurvCon,2020-07-26,55,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[128498.0, 152761.0, 189175.0, 236640.0, 291560.0, 357564.0, 427176.0]",282145.0,8.0,True,-9.538448550182945,0.949997964112292,0.95,3.866151425668818e-06,427176.0,128498.0,236640.0,117.82780453721578
431,IowaStateLW:STEM,2020-07-26,41,2020-09-05,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[317973.0, 330491.0, 358923.0, 428202.0, 517294.0, 576364.0, 606018.0]",289664.0,6.0,True,,0.9499931062899349,0.95,0.0,606018.0,317973.0,428202.0,
432,Columbia_UNC:SurvCon,2020-07-26,13,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[334323.0, 354235.0, 377407.0, 403462.0, 430396.0, 456336.0, 477417.0]",374764.0,2.0,True,-7.924289142817572,0.9499949017144402,0.95,7.518762525172973e-06,477417.0,334323.0,403462.0,52.569945147304075
433,OliverWyman:Navigator,2020-07-26,13,2020-08-08,[0.5],[591419.0],374764.0,2.0,False,,,0.0,0.0,591419.0,591419.0,591419.0,
434,UCLA:SuEIR,2020-07-26,34,2020-08-29,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[187468.57343723, 274034.016024702, 365055.85300126794, 460576.673768435, 470458.45116761, 527702.094624885, 838325.622300023]",293841.0,5.0,True,-11.530397272214195,0.9499997572810677,0.95,1.399305926359784e-06,838325.622300023,187468.57343723,460576.673768435,319.00240313885047
435,JHU_IDD:CovidSP,2020-07-26,13,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[415636.85, 438538.3, 468313.25, 502481.0, 542579.75, 590933.0, 650936.225]",374764.0,2.0,True,,0.9499984092854754,0.95,0.0,650936.225,415636.85,502481.0,
436,JHU_IDD:CovidSP,2020-07-26,20,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[433998.025, 468131.2, 507002.0, 546808.5, 591376.5, 633973.6, 701638.875]",362166.0,3.0,True,,0.949999289744698,0.95,0.0,701638.875,433998.025,546808.5,
437,IowaStateLW:STEM,2020-07-26,55,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[303641.0, 315831.0, 344434.0, 416912.0, 517932.0, 589086.0, 625795.0]",282145.0,8.0,True,,0.9499937565283836,0.95,0.0,625795.0,303641.0,416912.0,
438,Karlen:pypm,2020-07-26,20,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[712665.2, 719538.1, 748029.0, 771307.5, 788979.8, 806096.0, 842957.6]",362166.0,3.0,True,,0.9499939948829734,0.95,0.0,842957.6,712665.2,771307.5,
439,Covid19Sim:Simulator,2020-07-26,55,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[563206.657252082, 568337.098037556, 573718.400750551, 580985.684811521, 589132.21575827, 666556.23907374, 694722.300706734]",282145.0,8.0,True,,0.9499916400793574,0.95,0.0,694722.300706734,563206.657252082,580985.684811521,
440,UCLA:SuEIR,2020-07-26,20,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[224215.135281967, 309182.125698877, 390702.32594574295, 478023.964344204, 492323.38378677104, 555970.404634679, 774730.7446620071]",362166.0,3.0,True,-10.56608454027283,0.9499998029378944,0.95,2.04132841551824e-06,774730.7446620071,224215.135281967,478023.964344204,196.96819522313643
441,COVIDhub:baseline,2020-07-27,26,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[317211.304447795, 374932.43898639, 416711.242714927, 466608.0, 515920.25804758, 558319.4262362621, 615837.8518867689]",306101.0,4.0,True,,0.9499999730000062,0.95,0.0,615837.8518867689,317211.304447795,466608.0,
442,UMich:RidgeTfReg,2020-07-27,26,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[428549.341239786, 428760.866774163, 430744.84659721603, 460964.85859750205, 633429.51073442, 664002.7088357729]",306101.0,4.0,False,,0.8748013703882392,0.875,0.0,664002.7088357729,428549.341239786,445854.85259735904,
443,COVIDhub:baseline,2020-07-27,40,2020-09-05,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[288991.259598846, 351495.412487125, 405612.163831638, 466608.0, 527376.768755188, 581198.691593916, 644093.3752565021]",289664.0,6.0,True,-14.13575853076232,0.9499993213010494,0.95,3.830668754943589e-07,644093.3752565021,288991.259598846,466608.0,1173.6563793992643
444,RobertWalraven:ESG,2020-07-27,26,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[927018.3, 932884.67, 938180.92, 944065.44, 949949.95, 955246.21, 961112.58]",306101.0,4.0,True,,0.9499907632001698,0.95,0.0,961112.58,927018.3,944065.44,
445,COVIDhub:baseline,2020-07-27,5,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[390985.85, 404555.5, 453104.25, 466608.0, 480111.75, 528660.5, 542230.15]",441878.0,1.0,True,-9.305087162454306,0.9499878813282465,0.95,3.471663559725946e-06,542230.15,390985.85,466608.0,104.85134459235809
446,CovidAnalytics:DELPHI,2020-07-27,26,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195197.825416703, 265153.529430687, 327751.788960776, 397303.0, 466854.211039224, 529452.4705693129, 599408.174583297]",306101.0,4.0,True,-10.185590557218696,0.9499992534026723,0.95,2.6857003991367923e-06,599408.174583297,195197.825416703,397303.0,162.84442197609798
447,DDS:NBDS,2020-07-27,5,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[258607.0, 282725.0, 307345.0, 341274.0, 382657.0, 426031.0, 481950.0]",441878.0,1.0,True,-10.621922544539721,0.9499989596669265,0.95,1.7971753818457614e-06,481950.0,258607.0,341274.0,202.54483557175615
448,DDS:NBDS,2020-07-27,26,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[48356.0, 81362.0, 125707.0, 185591.0, 255236.0, 342356.0, 469475.0]",306101.0,4.0,True,-11.17083959701306,0.9499991006987631,0.95,1.6410184092152669e-06,469475.0,48356.0,185591.0,266.51214065754925
449,CovidAnalytics:DELPHI,2020-07-27,5,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[315961.41270835197, 350939.264715344, 382238.394480388, 417014.0, 451789.605519612, 483088.735284656, 518066.587291648]",441878.0,1.0,True,-7.891765388004701,0.9499985067354411,0.95,7.037794067105141e-06,518066.587291648,315961.41270835197,417014.0,51.721972643522605
450,COVIDhub:ensemble,2020-07-27,26,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[243847.0, 340148.0, 384430.0, 473441.0, 514294.0, 557680.0, 735736.0]",306101.0,4.0,True,-12.133304366486193,0.9499999999927358,0.95,1.0141843015433472e-06,735736.0,243847.0,473441.0,431.2345679506789
451,CovidAnalytics:DELPHI,2020-07-27,40,2020-09-05,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[130137.72394740599, 215815.613663121, 292482.510980637, 377665.0, 462847.48901936295, 539514.386336879, 625192.276052594]",289664.0,6.0,True,-10.519655324952865,0.9499993903873388,0.95,2.3361538132385395e-06,625192.276052594,130137.72394740599,377665.0,192.4483223719102
452,COVIDhub:baseline,2020-07-27,47,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[273914.0699657, 341486.63203932, 400996.379211292, 466608.0, 532087.375743757, 591931.78195082, 660193.567919679]",240320.0,7.0,True,,0.9499992971984836,0.95,0.0,660193.567919679,273914.0699657,466608.0,
453,LANL:GrowthRate,2020-07-27,5,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[235991.147339544, 283610.220278524, 331916.240280765, 380532.190290896, 406240.37119616603, 427271.432908066, 486716.125487928]",441878.0,1.0,True,-10.530395627497391,0.9499995922528723,0.95,1.8813312888110723e-06,486716.125487928,235991.147339544,380532.190290896,193.4845789119879
454,QJHong:Encounter,2020-07-27,26,2020-08-22,"[0.1, 0.9]","[391790.2, 719067.3]",306101.0,4.0,False,,0.7999951111744601,0.8,0.0,719067.3,391790.2,555428.75,
455,COVIDhub:ensemble,2020-07-27,5,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[390056.0, 413333.0, 421784.0, 454323.0, 485925.0, 513596.0, 526253.0]",441878.0,1.0,True,-8.085746147506562,0.9499908739960641,0.95,6.3872537222064985e-06,526253.0,390056.0,454323.0,56.98984384227813
456,QJHong:Encounter,2020-07-27,33,2020-08-29,"[0.1, 0.9]","[393822.2, 932032.2]",293841.0,5.0,False,,0.7999970271783108,0.8,0.0,932032.2,393822.2,662927.2,
457,UMich:RidgeTfReg,2020-07-27,12,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[426534.21693145, 426606.646213753, 427292.14843218296, 438741.02397102205, 506257.32215201104, 511771.05873565795]",374764.0,2.0,False,,0.8744024250718059,0.875,0.0,511771.05873565795,426534.21693145,433016.5862016025,
458,DDS:NBDS,2020-07-27,12,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[185297.0, 221213.0, 263810.0, 319544.0, 381047.0, 447106.0, 527565.0]",374764.0,2.0,True,-9.559761389453065,0.9499989880126538,0.95,3.3190063410959425e-06,527565.0,185297.0,319544.0,119.09014111537756
459,UMich:RidgeTfReg,2020-07-27,5,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[360458.193954399, 360488.19924070203, 360776.154255122, 366114.818225395, 392745.29920785397, 400978.477580318]",441878.0,1.0,False,,0.8736173706586747,0.875,0.0,400978.477580318,360458.193954399,363445.4862402585,
460,COVIDhub:ensemble,2020-07-27,12,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[334323.0, 393452.0, 431745.0, 468837.0, 499385.0, 530096.0, 578910.0]",374764.0,2.0,True,-10.879544760445118,0.9499999998920275,0.95,1.7156186729039291e-06,578910.0,334323.0,468837.0,230.38973623136948
461,RobertWalraven:ESG,2020-07-27,19,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[589710.86, 597061.92, 603698.57, 611072.36, 618446.15, 625082.8, 632433.86]",362166.0,3.0,True,,0.9499926222371776,0.95,0.0,632433.86,589710.86,611072.36,
462,QJHong:Encounter,2020-07-27,19,2020-08-15,"[0.1, 0.9]","[393398.3, 591524.3]",362166.0,3.0,False,,0.799991924333122,0.8,0.0,591524.3,393398.3,492461.30000000005,
463,DDS:NBDS,2020-07-27,19,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[96666.0, 136213.0, 183332.0, 247314.0, 315492.0, 388510.0, 497484.0]",362166.0,3.0,True,-10.697194438346695,0.9499993453637976,0.95,1.911801193577034e-06,497484.0,96666.0,247314.0,210.31306770451135
464,COVIDhub:baseline,2020-07-27,54,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[261336.00386053897, 333400.480211802, 396820.40499655, 466608.0, 536569.498389984, 600812.775406754, 672960.743254182]",282145.0,8.0,True,-12.598110892432153,0.9499993003242271,0.95,8.373010275605774e-07,672960.743254182,261336.00386053897,466608.0,544.0577755197202
465,CovidAnalytics:DELPHI,2020-07-27,33,2020-08-29,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[162480.545513643, 240693.400308205, 310680.382099431, 388441.0, 466201.617900569, 536188.599691795, 614401.454486357]",293841.0,5.0,True,-10.385303639177557,0.9499993321603935,0.95,2.480656302622508e-06,614401.454486357,162480.545513643,388441.0,179.94510273885948
466,CovidAnalytics:DELPHI,2020-07-27,19,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229557.784574576, 290141.201390311, 344352.88437606, 404586.0, 464819.11562394, 519030.798609689, 579614.2154254239]",362166.0,3.0,True,-9.17929003024533,0.9499991378100889,0.95,4.083677926883245e-06,579614.2154254239,229557.784574576,404586.0,98.45947233385435
467,USACE:ERDC_SEIR,2020-07-27,5,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[405345.83081818797, 413333.886621266, 421784.43482360896, 430782.95879909204, 439791.783535006, 447934.923914385, 457703.889202885]",441878.0,1.0,True,-5.6677797057973445,0.9499946081521679,0.95,2.1397789438604153e-05,457703.889202885,405345.83081818797,430782.95879909204,17.011504541344962
468,CovidAnalytics:DELPHI,2020-07-27,12,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[267928.06053926, 317394.213230227, 361657.867034428, 410838.0, 460018.132965572, 504281.786769773, 553747.93946074]",374764.0,2.0,True,-8.767717447304587,0.9499989440367276,0.95,4.931718040945832e-06,553747.93946074,267928.06053926,410838.0,80.14670146230483
469,UMich:RidgeTfReg,2020-07-27,19,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[429572.089890394, 429701.71557641204, 430922.61579547, 450396.08235760004, 566919.581268868, 578319.747774446]",362166.0,3.0,False,,0.8746680143682215,0.875,0.0,578319.747774446,429572.089890394,440659.349076535,
470,COVIDhub:baseline,2020-07-27,12,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[370689.833617086, 392873.77327173296, 441404.961352113, 466608.0, 491864.317445674, 540296.047244473, 563042.602853529]",374764.0,2.0,True,-9.482532650647201,0.9499932225222352,0.95,3.4496742720348944e-06,563042.602853529,370689.833617086,466608.0,114.57920439856247
471,COVIDhub:ensemble,2020-07-27,19,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[286545.0, 368193.0, 404676.0, 478024.0, 511862.0, 555971.0, 632434.0]",362166.0,3.0,True,-11.110426254593989,0.9499999999571491,0.95,1.5549290581853836e-06,632434.0,286545.0,478024.0,258.5820695457062
472,QJHong:Encounter,2020-07-27,5,2020-08-01,"[0.1, 0.9]","[424150.08200000005, 449782.348]",441878.0,1.0,False,-4.912814631095672,0.7999375780275293,0.8,3.1210986267155016e-05,449782.348,424150.08200000005,436966.215,11.662835294398361
473,CovidAnalytics:DELPHI,2020-07-27,47,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[97511.9846866524, 190054.682492375, 272864.396103422, 364872.0, 456879.60389657796, 539689.317507625, 632232.0153133479]",240320.0,7.0,True,-11.023714512261833,0.9499994356398012,0.95,1.9934193785306475e-06,632232.0153133479,97511.9846866524,364872.0,247.61057653923825
474,QJHong:Encounter,2020-07-27,12,2020-08-08,"[0.1, 0.9]","[402130.7, 506933.7]",374764.0,2.0,False,,0.7999847332616559,0.8,0.0,506933.7,402130.7,454532.2,
475,COVIDhub:baseline,2020-07-27,19,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[333832.398777488, 385925.76933869295, 426298.297402974, 466608.0, 506552.187451875, 547319.85097151, 598989.9428479279]",362166.0,3.0,True,-10.962981151151567,0.9499996117784226,0.95,1.6738937085574584e-06,598989.9428479279,333832.398777488,466608.0,240.2044835982072
476,COVIDhub:baseline,2020-07-27,33,2020-08-29,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[303382.083919589, 362821.145497455, 410155.63186381897, 466608.0, 522750.542310423, 570233.602875029, 629790.548245482]",293841.0,5.0,True,,0.9499995964246193,0.95,0.0,629790.548245482,303382.083919589,466608.0,
477,RobertWalraven:ESG,2020-07-27,12,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[440038.86, 446701.37, 452716.4, 459399.52, 466082.64, 472097.67, 478760.18]",374764.0,2.0,True,,0.9499918584323334,0.95,0.0,478760.18,440038.86,459399.52,
478,RobertWalraven:ESG,2020-07-27,5,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[407567.04, 413620.56, 419085.78, 425158.02, 431230.27, 436695.48, 442749.01]",441878.0,1.0,True,-7.776440265948403,0.9499910473302977,0.95,7.455539695472302e-06,442749.01,407567.04,425158.02,48.8239090767122
479,IHME:CurveFit,2020-07-30,37,2020-09-05,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[358543.285142411, 411885.48593851604, 493339.48459663795, 609554.645913153, 790698.572710142, 948797.080793493, 1099616.77547759]",289664.0,6.0,True,,0.9499989678775334,0.95,0.0,1099616.77547759,358543.285142411,609554.645913153,
480,LANL:GrowthRate,2020-07-30,51,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[9972.39267173938, 20047.2944029068, 35400.5041402127, 68454.4227248425, 127077.666397355, 215156.279734553, 378067.029225013]",282145.0,8.0,True,-13.391739504093369,0.9499967385222712,0.95,5.630505160170163e-07,378067.029225013,9972.39267173938,68454.4227248425,809.0573075351133
481,LANL:GrowthRate,2020-07-30,30,2020-08-29,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[61078.8344194614, 105908.44221205599, 168499.684991855, 272566.593886654, 425727.137384827, 630516.072179737, 895356.476456607]",293841.0,5.0,True,-10.883992259896832,0.9499992696926596,0.95,1.933204237525299e-06,895356.476456607,61078.8344194614,272566.593886654,230.90263541250118
482,IHME:CurveFit,2020-07-30,58,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[311115.335245764, 376187.342109325, 472262.325113911, 617583.313390345, 865702.19149966, 1086731.97938784, 1332067.92026415]",306118.0,9.0,True,,0.9499993419579398,0.95,0.0,1332067.92026415,311115.335245764,617583.313390345,
483,LANL:GrowthRate,2020-07-30,16,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[138450.531490592, 201482.47022693302, 280509.029191855, 384856.668295165, 520134.344435157, 634273.6129509261, 823153.40312108]",362166.0,3.0,True,-10.242719490362493,0.9499995621593377,0.95,2.399555003515519e-06,823153.40312108,138450.531490592,384856.668295165,167.56305784750163
484,IHME:CurveFit,2020-07-30,23,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[465924.82316315704, 518888.15958325705, 587415.6101569571, 690890.8591538001, 831380.91052216, 952490.995965617, 1062701.99742209]",306101.0,4.0,True,,0.9499988384329957,0.95,0.0,1062701.99742209,465924.82316315704,690890.8591538001,
485,LANL:GrowthRate,2020-07-30,23,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[89759.94649642339, 146268.81516969198, 217210.76606767398, 325379.27319279104, 469886.63478102203, 647107.874413728, 873268.688380152]",306101.0,4.0,True,-10.568282116562607,0.949999446384539,0.95,2.217977557575357e-06,873268.688380152,89759.94649642339,325379.27319279104,197.1847404878657
486,IHME:CurveFit,2020-07-30,9,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[604932.8630829421, 661591.326840104, 717328.9212246579, 802871.2983165759, 904151.2401689291, 993355.0246622609, 1083067.80532374]",374764.0,2.0,True,,0.9499990647315778,0.95,0.0,1083067.80532374,604932.8630829421,802871.2983165759,
487,LANL:GrowthRate,2020-07-30,9,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[215081.586661104, 286337.127894293, 357104.260453939, 459351.16024551104, 545043.873543949, 591806.9932903571, 721915.9364267209]",374764.0,2.0,True,-10.280453218753827,0.9499997413928852,0.95,2.314791291535556e-06,721915.9364267209,215081.586661104,459351.16024551104,170.75445849882442
488,IHME:CurveFit,2020-07-30,51,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[314111.018517335, 377550.83472665795, 464184.868599691, 600225.316000968, 823776.505076858, 1018500.96133343, 1241518.78415538]",282145.0,8.0,True,,0.9499993680899187,0.95,0.0,1241518.78415538,314111.018517335,600225.316000968,
489,IHME:CurveFit,2020-07-30,44,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[330488.338743384, 386341.639325484, 472415.417316873, 594263.8656217611, 800840.625497505, 966244.1109844791, 1160721.22695654]",240320.0,7.0,True,,0.9499992513205039,0.95,0.0,1160721.22695654,330488.338743384,594263.8656217611,
490,LANL:GrowthRate,2020-07-30,37,2020-09-05,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[42357.6179550535, 76713.78527606861, 132858.471885439, 227502.133761061, 383751.160042689, 592290.42812681, 927365.569600149]",289664.0,6.0,True,-11.110593465308895,0.9499990012411406,0.95,1.7385246257883846e-06,927365.569600149,42357.6179550535,227502.133761061,258.60368929581244
491,LANL:GrowthRate,2020-07-30,44,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[29326.898901084503, 58022.4544407159, 100400.031624296, 186378.885114012, 333143.642636205, 536910.0020277429, 901374.915874813]",240320.0,7.0,True,-11.133860071666408,0.9499988800537595,0.95,1.8866045239096518e-06,901374.915874813,29326.898901084503,186378.885114012,261.6296713736181
492,IHME:CurveFit,2020-07-30,16,2020-08-15,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[548999.873126251, 609482.608714595, 664635.800574635, 768494.724189768, 886768.282903173, 996651.565016303, 1100912.24713342]",362166.0,3.0,True,,0.9499991594892988,0.95,0.0,1100912.24713342,548999.873126251,768494.724189768,
493,IHME:CurveFit,2020-07-30,30,2020-08-29,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[399887.355839298, 455044.30754569796, 530599.673288425, 638635.32892907, 795644.066744086, 939505.680105648, 1069037.33517692]",293841.0,5.0,True,,0.9499989130877426,0.95,0.0,1069037.33517692,399887.355839298,638635.32892907,
494,USACE:ERDC_SEIR,2020-07-31,36,2020-09-05,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[262223.560379413, 269941.111970226, 278431.249263476, 288012.761733819, 298681.051453308, 309099.53797976, 320884.759627358]",289664.0,6.0,True,-5.751192774503308,0.9499938809414759,0.95,2.5348946797676408e-05,320884.759627358,262223.560379413,288012.761733819,17.735998491334115
495,USACE:ERDC_SEIR,2020-07-31,50,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[181296.63970525103, 187952.36193202302, 195225.759488123, 203516.397158932, 212957.90113932302, 221721.114207098, 230827.081774612]",282145.0,8.0,True,,0.9499910316167481,0.95,0.0,230827.081774612,181296.63970525103,203516.397158932,
496,USACE:ERDC_SEIR,2020-07-31,22,2020-08-22,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[339938.527935002, 348027.125345143, 357800.580164147, 368261.598013976, 379582.941236949, 390888.64703377296, 404331.570617005]",306101.0,4.0,True,,0.9499946328857443,0.95,0.0,404331.570617005,339938.527935002,368261.598013976,
497,USACE:ERDC_SEIR,2020-07-31,8,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[412160.94200643204, 419446.417114659, 428444.657843269, 438013.991425993, 447724.14208007103, 457706.631990293, 469201.06103350205]",374764.0,2.0,True,,0.9499933128121265,0.95,0.0,469201.06103350205,412160.94200643204,438013.991425993,
